context,declination,user,V2,V3,V4,V5,V6,V7,V8,V9,V10,confirmation_code,INTRO_1,ENG_1,CONSENT,IRB_FORM,AUDIO_1,TEST,AUDIO_2,INT1_2,INT2_2,INT3_3,INT_OTHER,AUDIO_3,EPI_S_1,EPI_S_2_2,AFF_S_2,SOC_1_2,SOC_2_2,INTP_S_2,SOC_OTHER,INTRO_2,AGE,GEN,HOME,LANG,LocationLatitude,LocationLongitude,LocationAccuracy
int_1,level,R_3n487PLyzm1jtuh,Default Response Set,Anonymous,,,71.226.243.193,0,6/7/15 11:31,6/7/15 11:39,1,63121335,1,1,1,1,1,great smelling fabric softener laundry,1,71,100,0,Tell me if your going to do laundry right now.,1,4,,91,20,20,41,unhelpful,1,6,1,"Lumberton, NJ",English,39.97169495,-74.80960083,-1
int_1,level,R_1IbBhzmq8R8fKEA,Default Response Set,Anonymous,,,69.120.231.168,0,6/7/15 11:31,6/7/15 11:39,1,68496142,1,1,1,1,1,A new fabric softener that smells good.,1,20,85,35,You love laundry smells or You like the way laundry cleaners smell,1,2,90,18,27,75,45,"He sounds disengaged from the process of doing laundry, it's as if he is asking her if she wants to do the laundry because of how much she enjoys the smell of the fabric softener.  ",1,4,2,"Elmont, NY",English,40.68940735,-73.65019989,-1
int_1,level,R_1jdgUBEhnCywIPg,Default Response Set,Anonymous,,,74.73.94.148,0,6/7/15 11:41,6/7/15 11:44,1,51224289,1,1,1,1,1,new fabric softener,1,13,75,50,Does the new fabric softener make you want to do laundry?,1,2,78,28,28,41,70,He sounds uninterested in her excitement about fabric softener. But he sounds like he's interested in her feelings and actions. Just not interested in laundry supplies. ,1,2,1,"Buffalo, NY",English,40.74819946,-73.90679932,-1
int_1,level,R_Zh2iRl5VV5em0sF,Default Response Set,Anonymous,,,70.15.91.242,0,6/7/15 11:43,6/7/15 11:47,1,63232431,1,1,1,1,1,That they just got new fabric softener and how it smelled.,1,42,6,46,"Since you are excited about this new product, would you like to try it out now?",1,2,90,45,19,60,71,"friendly, pessimistic and snobbish.",1,3,2,Chicago,English,41.228302,-75.79350281,-1
int_1,level,R_1FrIim1UWnCxotX,Default Response Set,Anonymous,,,99.13.249.205,0,6/7/15 11:44,6/7/15 11:48,1,96354932,1,1,1,1,1,fabric softener,1,59,81,3,no,1,4,,3,2,97,94,no,1,6,1,"washington, dc",english,28.99699402,-81.0562973,-1
int_1,level,R_3FJvYVJpnme0FIL,Default Response Set,Anonymous,,,173.16.182.198,0,6/7/15 11:49,6/7/15 11:51,1,88270751,1,1,1,1,1,fabric softener,1,10,70,70,,1,4,,0,40,50,80,,1,3,2,"Springfield, MO",English,37.21899414,-93.31759644,-1
int_1,level,R_2qlaH1qdOHDDI3l,Default Response Set,Anonymous,,,54.148.44.119,0,6/7/15 11:55,6/7/15 11:58,1,61470945,1,1,1,1,1,new fabric softener ,1,20,5,95,I can't,1,2,90,5,40,70,80,I felt he was being polite because she sounded excited,1,3,2,Lisbon,English,45.83990479,-119.7005997,-1
int_1,level,R_2yfoFrqY2Bx7oND,Default Response Set,Anonymous,,,73.190.200.99,0,6/7/15 12:04,6/7/15 12:07,1,39842485,1,1,1,1,1,fabric softener and doing laundry,1,80,29,0,"I believe he could hear her enthusiasm about the new scent, so was jokingly asking if she wanted to do the laundry to try it out.",1,2,72,0,14,99,99,He sounds mildly amused.,1,3,1,"Stanton, MI",English,33.28100586,-82.07430267,-1
int_1,level,R_2frMC3TBcPpZt6r,Default Response Set,Anonymous,,,99.28.118.183,0,6/7/15 12:14,6/7/15 12:17,1,53644099,1,1,1,1,1,Fabric softner,1,50,99,0,"Since the woman is stating the fabric softener smells so good and she can't wait to do the laundry, the man is asking if she wants to do the laundry just to use the fabric softener.",1,4,,80,70,31,50,It sounds almost like he is tired of hearing about the fabric softener.,1,4,1,McHenry,English,42.35949707,-88.27339935,-1
int_1,level,R_2a9saGkIXu5c7tI,Default Response Set,Anonymous,,,73.171.217.143,0,6/7/15 12:38,6/7/15 12:40,1,65405013,1,1,1,1,1,fabric softener,1,30,83,51,"annoyed at the ramblings from the female, maybe getting impatient for the female to start",1,2,74,89,31,23,24,"annoyed, impatient",1,3,1,"Houston, TX",English,30.35090637,-81.6446991,-1
int_1,level,R_1pMuf4XUYemUTqK,Default Response Set,Anonymous,,,68.32.238.248,0,6/7/15 12:43,6/7/15 12:45,1,59426747,1,1,1,1,1,fabric softener,1,39,100,63,"Asking if that person, speaker A, wants to do the laundry.",1,4,58,76,38,33,35,They seemed irritated.,1,3,2,"fredericksburg, va",english,36.75489807,-83.02680206,-1
int_1,level,R_26aIy8epzoHLU7I,Default Response Set,Anonymous,,,23.120.46.198,0,6/7/15 12:56,6/7/15 12:58,1,54025067,1,1,1,1,1,fabric softener,1,51,100,5,,1,4,,14,50,79,92,,1,6,1,"Los Angeles, California",English,34.15400696,-118.4981995,-1
int_1,level,R_2VJ7DLsjRr9bAHo,Default Response Set,Anonymous,,,70.209.19.237,0,6/7/15 12:57,6/7/15 13:03,1,36523498,1,1,1,1,1,Laundry fabric softening ,1,32,77,47,Joking since its clear she does,1,2,83,19,85,75,76,Smartass,1,2,1,Houston,English,28.53829956,-81.3792038,-1
int_1,level,R_1gu9H47uwKcLsLL,Default Response Set,Anonymous,,,54.148.44.119,0,6/7/15 13:53,6/7/15 13:58,1,50620578,1,1,1,1,1,fabric softener,1,12,100,10,,1,4,,20,52,80,80,friendly,1,2,1,houston,english,45.83990479,-119.7005997,-1
int_1,level,R_eCKJTEqffaudzpL,Default Response Set,Anonymous,,,98.251.96.30,0,6/7/15 14:24,6/7/15 14:27,1,52286701,1,1,1,1,1,doing laundry,1,50,50,68,,1,4,,80,48,27,33,frustrated,1,4,2,"Atlanta, GA",English,33.91879272,-84.06780243,-1
int_1,level,R_33grHZ7senIr4zs,Default Response Set,Anonymous,,,99.123.36.248,0,6/7/15 15:52,6/7/15 16:01,1,19799258,1,1,1,1,1,laundry topic,1,20,80,10,"Male wanted to do something else, and female starts talking about wanting to laundry.  Male could be a little frustrated that female is wanting to do something else.",1,2,80,81,81,40,80,,1,6,2,Philadelphia,English,34.49159241,-82.61579895,-1
int_1,level,R_NWKMUa2XewmFSud,Default Response Set,Anonymous,,,76.110.146.97,0,6/7/15 19:56,6/7/15 19:58,1,60468165,1,1,1,1,1,New fabric softener,1,80,100,70,I cannot think of any.,1,2,70,85,40,40,51,I did not.,1,2,2,Lake Worth,"English, Spanish",26.59579468,-80.12989807,-1
int_1,level,R_qUYGNpvimknn4yZ,Default Response Set,Anonymous,,,50.13.112.73,0,6/7/15 21:21,6/7/15 21:27,1,57993065,1,1,1,1,1,fabric softener,1,55,90,65,Do you want to try it out on the laundry?,1,4,,11,30,70,81,"curious, ",1,5,2,"CLeveland, Ohio",English,41.49949646,-81.69539642,-1
int_1,level,R_22KU14XFA7TOI0v,Default Response Set,Anonymous,,,50.153.161.0,0,6/7/15 21:24,6/7/15 21:27,1,16943671,1,1,1,1,1,Laundry and fabric softener ,1,71,62,91,Let's do the laundry now.,1,3,60,63,49,51,50,pessimistic and bored,1,4,1,"Rochester, NY",English,33.75740051,-84.43270111,-1
int_1,level,R_3Qqtl8tOdtjYlRX,Default Response Set,Anonymous,,,108.75.113.116,0,6/7/15 21:38,6/7/15 21:42,1,59672217,1,1,1,1,1,fabric softener ,1,14,86,4,,1,2,85,67,34,12,44,sarcastic,1,4,1,"Downers Grove, IL",English,34.1006012,-118.3274994,-1
int_1,level,R_1fg71xMBsNxUIPG,Default Response Set,Anonymous,,,81.97.73.235,0,6/8/15 5:01,6/8/15 5:05,1,69891835,1,1,1,1,1,fabric softner and laundry,1,8,37,85,"He wants to just stop talking about it, and do it already.",1,2,67,70,56,19,44,"He sounds somewhat apathetic, he just does not care.",1,4,1,claymont,english,54.58329773,-5.933303833,-1
int_1,level,R_3PSnFgMSkGRNAl0,Default Response Set,Anonymous,,,96.252.183.49,0,6/8/15 5:53,6/8/15 5:55,1,62165795,1,1,1,1,1,doing laundy,1,0,100,0,no,1,2,86,59,90,68,50,"indifferent, like he was doing something and didn't want to be interrupted at the moment.",1,3,2,dayton ohio,english,28.21580505,-82.6595993,-1
int_1,level,R_wN2SSZbiuErBUGJ,Default Response Set,Anonymous,,,108.44.252.238,0,6/8/15 5:56,6/8/15 6:00,1,13033832,1,1,1,1,1,Bought a new batch of fabric softener and she wants to try it out.,1,50,100,47,n/a,1,2,100,83,89,83,84,n/a,1,3,2,Fredericksburg,English,38.2723999,-77.59320068,-1
int_1,level,R_2TQRTNL8JlZmYNA,Default Response Set,Anonymous,,,24.158.252.231,0,6/8/15 6:43,6/8/15 6:47,1,40541466,1,1,1,1,1,Fabric softener,1,50,80,90,No.,1,2,100,0,20,95,85,He seemed like a friendly enough dude.,1,2,2,"Oak Ridge, Tennessee",English,33.90330505,-83.33059692,-1
int_1,level,R_1OIiYdLn0yB92F9,Default Response Set,Anonymous,,,73.174.53.107,0,6/8/15 7:30,6/8/15 7:33,1,15206917,1,1,1,1,1,New good smelling fabric softener and doing laundry,1,13,69,34,,1,4,,83,50,35,46,he seemed unfriendly and uninterested,1,2,1,lower burrell,english,40.57279968,-79.72480011,-1
int_1,level,R_3hmyRPE2NbHHzv9,Default Response Set,Anonymous,,,68.38.118.248,0,6/8/15 7:31,6/8/15 7:36,1,26637969,1,1,1,1,1,fabric softener,1,0,40,0,,1,4,,0,0,100,91,,1,3,2,"Germantown, KY",English,41.04150391,-85.15029907,-1
int_1,level,R_surcx50kxRFWcQp,Default Response Set,Anonymous,,,107.5.149.36,0,6/8/15 7:53,6/8/15 7:56,1,40247480,1,1,1,1,1,fabric softener laundry,1,40,70,80,,1,2,70,80,44,40,40,,1,6,1,Flushing,English,42.9618988,-83.72039795,-1
int_1,level,R_1gTS34aS2OTdnt8,Default Response Set,Anonymous,,,162.193.148.219,0,6/8/15 10:17,6/8/15 10:20,1,61914135,1,1,1,1,1,Fragrant fabric softener,1,66,91,55,"It's fine by me if you want to do the laundry, since you seem so excited about this fabric softener.",1,4,,0,10,70,76,"He seems like a sort of indirect fellow.  Rather than ask in a straightforward way, he tries to suggest doing the laundry.",1,3,1,"Poplar Bluff, MO","English, Spanish",28.49589539,-81.23880005,-1
int_1,level,R_3hhDPNZldabU9Ak,Default Response Set,Anonymous,,,98.67.165.180,0,6/8/15 11:34,6/8/15 11:38,1,31290395,1,1,1,1,1,fabric softener,1,51,50,10,,1,2,60,16,9,61,69,He seems interested and calm.,1,6,1,"Huntsville, Alabama","English, German, Spanish, Italian (only fluent in English)",34.79449463,-86.51270294,-1
int_1,level,R_1eOXFrczaowj47c,Default Response Set,Anonymous,,,74.132.47.7,0,6/8/15 11:42,6/8/15 11:45,1,62736785,1,1,1,1,1,Fabric softener ,1,80,90,25,Do you want me to do the laundry?,1,2,50,85,10,25,50,He seems aggravated or annoyed by the woman ,1,3,2,Cincinnati,English ,38.9223938,-84.54709625,-1
int_1,level,R_3GrgHnlYO7DG58U,Default Response Set,Anonymous,,,24.121.40.92,0,6/8/15 11:42,6/8/15 11:47,1,55309605,1,1,1,1,1,doing the laundry,1,60,95,15,No,1,4,,85,72,34,42,He sounded dismissive. He wanted a concise answer. He doesn't like doing laundry.,1,4,2,"Atwater, California",English,33.75669861,-114.5123978,-1
int_1,level,R_2zYNFHdAbnMfd5G,Default Response Set,Anonymous,,,98.22.39.49,0,6/8/15 11:49,6/8/15 11:54,1,86436596,1,1,1,1,1,fabric softener,1,81,51,10,do you want to try out the softener right now?,1,4,,10,40,92,91,friendly,1,4,2,Lubbock Texas,English,33.60670471,-102.3871994,-1
int_1,level,R_3kv7oCiIBI3o3j5,Default Response Set,Anonymous,,,67.183.214.26,0,6/8/15 12:22,6/8/15 12:29,1,16284743,1,1,1,1,1,fabric softener,1,21,100,20,I'd like to spend time with you.,1,4,50,34,33,34,50,"Honestly, it's so clear they're reading from a script, and thus it's hard to give impressions beyond ""annoyed"" and ""bored.""",1,3,2,"Tulsa, OK",English,47.84350586,-122.1957016,-1
int_1,level,R_2TYTDYlCfAamSfW,Default Response Set,Anonymous,,,65.26.194.73,0,6/8/15 12:29,6/8/15 12:34,1,19542398,1,1,1,1,1,new fabric softener,1,5,0,3,,1,4,,0,0,90,93,"friendly, teasing",1,3,1,"Antioch, IL",English,42.52920532,-87.8844986,-1
int_2,level,R_RUfUlabwgJIPhqF,Default Response Set,Anonymous,,,190.148.182.175,0,6/4/15 14:34,6/4/15 14:39,1,96202218,1,1,1,1,1,She wants to go outside and he wants her to do the laundry.,1,20,0,90,No,1,3,80,95,81,40,30,No,1,3,2,"Chicago, IL",English,14.62109375,-90.52690125,-1
int_2,level,R_3IcmQ7zCqaojO4k,Default Response Set,Anonymous,,,75.74.188.220,0,6/4/15 14:36,6/4/15 14:41,1,19484390,1,1,1,1,1,The speaker is letting her father know that she's going to hang out with her friends. Her father asked if she can do the house laundry before she leaves to hang out with her friends.,1,10,30,75,Are you able to do the laundry before leaving?,1,4,,15,50,75,80,It's hard to identify whether or not it's mandatory for the female speaker to do the laundry based on the tone of the male speaker.,1,2,2,"Queens, New York",English,26.02119446,-80.1894989,-1
int_2,level,R_1CgAvxAwCWJ4Qxl,Default Response Set,Anonymous,,,98.227.87.243,0,6/4/15 14:46,6/4/15 14:48,1,62727895,1,1,1,1,1,laundry friends,1,31,100,8,would you like to do the laundry,1,4,54,26,55,82,55,no,1,2,2,Illinois,"English, Korean",42.28430176,-89.01249695,-1
int_2,level,R_3q8mWfPuQd9YKSo,Default Response Set,Anonymous,,,205.164.59.245,0,6/4/15 14:48,6/4/15 14:51,1,28036132,1,1,1,1,1,"Going outside, laundry",1,80,91,61,N/A,1,4,,63,75,50,40,snobbish,1,2,2,New York,English,37.37210083,-121.8643036,-1
int_2,level,R_1B8Vg5C5xIQogyp,Default Response Set,Anonymous,,,66.87.84.234,0,6/4/15 14:55,6/4/15 14:58,1,77993589,1,1,1,1,1,doing laundry,1,32,90,30,I don't want to do the laundry,1,4,67,62,10,30,50,tired and doesn't want to do his laundry,1,3,1,"manassas, va",english,40.73550415,-74.17410278,-1
int_2,level,R_uwbgHnhYJmnjpap,Default Response Set,Anonymous,,,104.156.228.180,0,6/4/15 15:00,6/4/15 15:03,1,41901090,1,1,1,1,1,going out. laundry,1,13,17,18,do you want to do the laundry,1,4,,49,40,71,51,pessimistic,1,2,2,lathrop,"english, spanish",37.33380127,-121.8914948,-1
int_2,level,R_eIDiTbXY78y0Lnj,Default Response Set,Anonymous,,,66.168.100.128,0,6/4/15 15:07,6/4/15 15:10,1,46779631,1,1,1,1,1,He asked if she wanted to do the laundry,1,95,79,93,no,1,4,,50,52,51,52,no,1,5,1,Dayton Tn,english,35.50030518,-85.00309753,-1
int_2,level,R_r09XPIF122MD2Mh,Default Response Set,Anonymous,,,173.24.207.71,0,6/4/15 15:19,6/4/15 15:23,1,19474912,1,1,1,1,1,outside friends laundry,1,39,60,29,,1,4,31,60,41,41,35,I think the male speaker is under stress.,1,2,2,"Bettendorf, Iowa",English,34.81680298,-86.68250275,-1
int_2,level,R_2aJN1KKRrAsx5xf,Default Response Set,Anonymous,,,75.142.19.77,0,6/4/15 16:24,6/4/15 16:31,1,22045226,1,1,1,1,1,what to do,1,70,52,50,"No, he was kind of asking without asking about doing the laundry together,.",1,3,10,81,9,79,41,He sounds exasperated. ,1,6,1,Boulder CO,English,42.13859558,-124.2463989,-1
int_2,level,R_tDtughJmqkh4BA5,Default Response Set,Anonymous,,,50.80.51.223,0,6/4/15 16:35,6/4/15 16:39,1,56328780,1,1,1,1,1,The girl is going outside to hang out with her friends. The man asks if she wants to do the laundry. ,1,10,89,40,Will you do the laundry?,1,4,0,32,61,50,50,"No. I think that this might be a teenager and her father, but I'm not sure.",1,3,2,"Albany, GA",English,31.51260376,-84.02610016,-1
int_2,level,R_3s4a9OYayozIIF6,Default Response Set,Anonymous,,,50.169.135.83,0,6/4/15 16:37,6/4/15 16:40,1,53758385,1,1,1,1,1,going outside versus doing the laundry,1,41,81,70,,1,4,20,51,40,53,41,he sounds unhappy or pessimistic,1,2,1,"plymouth, ma",english,41.71940613,-70.4803009,-1
int_2,level,R_2v0wi2Tlz5O8JI8,Default Response Set,Anonymous,,,74.64.5.147,0,6/4/15 17:03,6/4/15 17:12,1,19432974,1,1,1,1,1,doing the laundry,1,76,70,87,,1,4,,80,25,43,31,no,1,2,1,"New York, NY",English,40.66499329,-73.75019836,-1
int_2,level,R_22mCCFPRZqhNtkc,Default Response Set,Anonymous,,,68.116.166.178,0,6/4/15 17:24,6/4/15 17:27,1,28583112,1,1,1,1,1,hangign with friends and laundry,1,41,100,20,Please do the laundry before you hang out with your friends.,1,4,,30,45,75,50,"Concerned, seemed the laundry was important to get done but didn't want to do it.",1,2,2,Springfield MA,"English, a little french",42.18609619,-72.52549744,-1
int_2,level,R_2tD1PMXI2kji4RA,Default Response Set,Anonymous,,,74.195.235.178,0,6/4/15 17:39,6/4/15 17:49,1,64021540,1,1,1,1,1,friends and laundry,1,46,71,61,The laundry seems to be more of a problem for the male than female. I think he's resigned to the fact he's going to do it not her.,1,3,75,71,80,76,56,"He seems pessimistic, disappointed, and might get angry with the girl if she stays there with him.",1,4,1,Dallas,"English, tiny bit of Spanish",36.18850708,-97.05740356,-1
int_2,level,R_1Q6L7MBeiFnpoI5,Default Response Set,Anonymous,,,67.189.89.97,0,6/4/15 18:33,6/4/15 18:36,1,52179347,1,1,1,1,1,going outside to hang out w/friend or do laundry,1,10,80,71,,1,4,51,54,11,52,51,somewhat impatient & annoyed,1,6,1,Portland OR,"English, German",45.52949524,-122.6432037,-1
int_2,level,R_1rjpQge3FNJnd14,Default Response Set,Anonymous,,,99.157.100.121,0,6/4/15 18:55,6/4/15 18:59,1,28033920,1,1,1,1,1,Going outside and asking to do laundry,1,42,88,1,,1,4,,33,50,80,78,curious,1,2,2,"Kennesaw, Georgia",English,34.12680054,-84.5739975,-1
int_2,level,R_2CfjdwnILPlwwkd,Default Response Set,Anonymous,,,76.21.250.201,0,6/4/15 19:03,6/4/15 19:05,1,59866419,1,1,1,1,1,depression,1,46,55,45,n,1,3,38,45,50,55,47,n,1,2,1,j,j,39.0007019,-76.97299957,-1
int_2,level,R_XtEyaBJNTRFAImJ,Default Response Set,Anonymous,,,76.123.86.86,0,6/4/15 19:03,6/4/15 19:07,1,64767683,1,1,1,1,1,hang out with friends - do laundry,1,30,94,50,None,1,4,,20,30,80,70,He seems friendly almost like he didn't hear what she said she was going to do,1,4,2,"Wausau, Wisconsin",English,27.17990112,-82.38939667,-1
int_2,level,R_sYFeafOOdUYfLNv,Default Response Set,Anonymous,,,71.186.130.167,0,6/4/15 19:13,6/4/15 19:19,1,72459632,1,1,1,1,1,outside & laundry,1,0,98,91,I think he wanted to know if she wanted to do the laundry (like a parent suggesting they do their chore before going outside),1,4,,0,77,78,96,no. Just seems like a parent asking a child to do a simple chore before going to play. So authoritative and polite.,1,3,2,Buffalo NY,English,42.88540649,-78.75029755,-1
int_2,level,R_1KewbEfVtc4eSLd,Default Response Set,Anonymous,,,67.202.149.117,0,6/4/15 19:21,6/4/15 19:31,1,25517992,1,1,1,1,1,"Going out, laundry",1,30,70,90,Should you do the laundry?,1,4,,60,50,40,50,I get the impression the male speaker is older. ,1,2,1,"Sandy Valley, NV",English,35.75909424,-115.5375977,-1
int_2,level,R_1Ojg3zeUFXxsByk,Default Response Set,Anonymous,,,99.181.46.197,0,6/4/15 19:46,6/4/15 19:55,1,30851492,1,1,1,1,1,Hanging out and laundry,1,19,0,99,,1,3,79,90,81,5,12,chauvinistic ,1,4,1,Brooklyn,English,35.17680359,-80.85440063,-1
int_2,level,R_1d4BqWO2GO9stua,Default Response Set,Anonymous,,,74.240.82.167,0,6/4/15 19:59,6/4/15 20:02,1,76927441,1,1,1,1,1,play and chores,1,0,0,98,Should I just go ahead and do the laundry myself or are you going to do it?,1,3,93,82,89,18,18,"He seems exasperated, resigned, and frustrated.",1,3,2,"Pelham, AL",English,33.31509399,-86.7559967,-1
int_2,level,R_2Spq7SSw4TnPfl5,Default Response Set,Anonymous,,,70.94.0.56,0,6/4/15 20:01,6/4/15 20:06,1,44375155,1,1,1,1,1,houseworke and leisure ,1,32,50,70,,1,4,20,60,80,30,30,,1,4,2,Kansas City,English,39.01989746,-94.4641037,-1
int_2,level,R_0V4oPSXxVa1Lo7n,Default Response Set,Anonymous,,,98.125.174.209,0,6/4/15 20:26,6/4/15 20:30,1,75975386,1,1,1,1,1,hanging with friends and laundry,1,93,70,80,You need to do your laundry.,1,4,,40,50,50,34,"he felt like he was being a little short, to me",1,2,2,Tacoma,"English, Chinese",47.42059326,-122.4508972,-1
int_2,level,R_1NQqsUkMUs7VOq5,Default Response Set,Anonymous,,,172.13.154.206,0,6/4/15 20:30,6/4/15 20:32,1,57757073,1,1,1,1,1,"Going outside, laundry",1,71,100,31,,1,4,,63,22,37,49,,1,2,1,"Edinburg, Texas","English, Spanish",26.21989441,-98.23899841,-1
int_2,level,R_ABXHb8IbNo85V9n,Default Response Set,Anonymous,,,104.10.82.85,0,6/4/15 23:11,6/4/15 23:13,1,51340295,1,1,1,1,1,Going outside to hang out with friends.  Guy asked if wants to do laundry,1,68,67,55,Do the laundry instead of going outside,1,2,58,66,63,64,63,Friendly question,1,2,2,"Austin, TX",English,30.54229736,-97.91760254,-1
int_2,level,R_2t53P1BrtOD6Fln,Default Response Set,Anonymous,,,65.65.129.163,0,6/5/15 0:41,6/5/15 0:49,1,94410317,1,1,1,1,1,The speaker's plans,1,10,100,40,"Can you do the laundry?, Should the laundry be done instead?, When will the laundry be done? Can you do the laundry?",1,3,71,72,30,30,31,"A bit Passive aggressive, indirect, a little bothered, somewhat patronizing ",1,4,1,"Alpine, TX",79830,31.19430542,-102.0876999,-1
int_2,level,R_2DS9au5l6dEAGvY,Default Response Set,Anonymous,,,74.115.210.193,0,6/5/15 1:14,6/5/15 1:17,1,57120664,1,1,1,1,1,what they are doing,1,12,61,0,No.,1,4,,80,20,49,50,No.,1,5,1,"Fair Haven, Michigan",English,32.80729675,-117.1324005,-1
int_2,level,R_p5DqPJdgxsm0GD7,Default Response Set,Anonymous,,,67.251.96.236,0,6/5/15 3:50,6/5/15 3:53,1,44221786,1,1,1,1,1,doing laundry,1,0,87,98,I want you to do the laundry. Do the laundry before you hang out with friends. ,1,4,,86,61,50,70,"snobbish, lazy, bored",1,2,1,"corning, ny",english,42.36289978,-77.35389709,-1
int_2,level,R_2Qid6p4IUFnbDEA,Default Response Set,Anonymous,,,96.252.94.91,0,6/5/15 4:47,6/5/15 4:54,1,91572996,1,1,1,1,1,social activity; laundry,1,50,20,75,I'd like you to do the laundry first.,1,4,,45,55,60,35,"none really come to mind, honestly",1,3,2,"Stoughton, Massachusetts",English,42.11860657,-71.103302,-1
int_2,level,R_3G7zulpoGSKIXxt,Default Response Set,Anonymous,,,24.96.84.150,0,6/5/15 4:55,6/5/15 5:01,1,95145980,1,1,1,1,1,Playing Friends Laundry,1,44,17,60,"He could of asked ""Are you going to do the laundry?""",1,3,81,80,20,50,12,He sounded like a pleasant guy. Just a little annoyed at the girl for avoiding doing the laundry.,1,2,2,"Knoxville, TN",English,35.92790222,-84.08519745,-1
int_2,level,R_1Du5gSUdKCMmgvC,Default Response Set,Anonymous,,,54.174.77.195,0,6/5/15 5:05,6/5/15 5:09,1,53580163,1,1,1,1,1,Their daily activities ,1,88,13,34,You need to do the laundry.,1,4,,93,66,38,51,Angry and annoyed ,1,2,1,"Marshall, MI",English,39.04370117,-77.48750305,-1
int_2,level,R_269nvLbQ2kSVfKK,Default Response Set,Anonymous,,,73.175.61.45,0,6/5/15 5:11,6/5/15 5:15,1,99781761,1,1,1,1,1,friends and laundry,1,19,80,30,Do you think you can you do the laundry?,1,4,10,41,20,60,50,,1,5,1,reading,english,40.35139465,-75.93060303,-1
int_2,level,R_2V9GoPdq1y19D97,Default Response Set,Anonymous,,,24.107.218.87,0,6/5/15 5:48,6/5/15 5:56,1,44476219,1,1,1,1,1,Going outside friends,1,40,70,58,Can we do the laundry,1,4,,100,61,6,30,"He seems not so unfriendly, but maybe he's tired of the girl, cause she may be a slacker. Maybe he's tired of making her be responsible. ",1,5,1,"St. Charles, Mo",English,38.80220032,-90.6269989,-1
int_2,level,R_0lEZRVlgRV08XXH,Default Response Set,Anonymous,,,66.69.60.169,0,6/5/15 6:25,6/5/15 6:30,1,95330721,1,1,1,1,1,Friends and washing clothes,1,19,56,15,Wanting another to do the laundry.,1,4,,76,18,61,25,Kind of quiet shy personality.,1,3,2,San Antonio,"English , Spanish",29.47129822,-98.53530121,-1
int_2,level,R_1eRUyyZjmM3piHJ,Default Response Set,Anonymous,,,68.100.48.40,0,6/5/15 6:42,6/5/15 6:45,1,60166365,1,1,1,1,1,Doing laundry,1,10,95,91,It is an assigned chore to their child,1,3,90,81,76,30,30,Blunt,1,5,2,"Alexandria, VA",English,38.78329468,-77.12339783,-1
int_2,level,R_PHAyFfTQwDC2OgF,Default Response Set,Anonymous,,,108.183.202.63,0,6/5/15 6:46,6/5/15 6:52,1,70352888,1,1,1,1,1,Going outside and the laundry,1,33,3,80,No,1,3,81,81,52,55,52,whiny,1,3,2,Syracuse,English,43.15319824,-76.21160126,-1
int_2,level,R_2uUP3eW6vJVVJyc,Default Response Set,Anonymous,,,206.18.168.224,0,6/5/15 7:11,6/5/15 7:15,1,10986493,1,1,1,1,1,Girl is going outsisde to hang out with her friends. Guy asks if she wants to do the wahoo?,1,9,90,0,I didn't get the word laundry when I listened to the audio clip.,1,4,,9,28,78,49,Nothing comes across,1,4,2,Etters,English,39.9611969,-82.99880219,-1
int_2,level,R_DTa0dF1fnqsYHUB,Default Response Set,Anonymous,,,74.84.127.14,0,6/5/15 7:14,6/5/15 7:17,1,83211778,1,1,1,1,1,friends and laundry,1,50,100,50,None,1,2,100,20,100,50,50,Bored,1,3,2,Dubuque,English,42.55070496,-90.69309998,-1
int_2,level,R_21ptZ7CqXp764Fe,Default Response Set,Anonymous,,,68.57.115.85,0,6/5/15 7:36,6/5/15 7:40,1,59953875,1,1,1,1,1,"going outside, laundry",1,0,0,100,,1,3,94,67,67,7,36,Tired,1,3,1,Jonesborough,English,36.30220032,-82.48249817,-1
int_2,level,R_2eUA4iDtDPQUfPn,Default Response Set,Anonymous,,,67.208.235.40,0,6/5/15 7:32,6/5/15 7:46,1,86848218,1,1,1,1,1,"going outside, laundry",1,65,31,90,Do you feel like doing the laundry.,1,3,42,79,80,39,55,pessimistic,1,5,1,"Haslett, MI",English,42.70419312,-84.40979767,-1
int_2,level,R_2QQWawdhtX5dMZu,Default Response Set,Anonymous,,,162.230.105.7,0,6/5/15 8:31,6/5/15 8:39,1,11601520,1,1,1,1,1,"outside, friends, laundry",1,1,99,30,"Instead of going out, do you want to do the laundry?",1,4,,60,80,80,30,I get the feeling of the male being annoyed to a slight degree.,1,3,2,"Osteen, Florida",English,28.75779724,-81.33969879,-1
int_2,level,R_3ew5pOBCtlyq6yj,Default Response Set,Anonymous,,,70.199.193.105,0,6/5/15 9:33,6/5/15 9:36,1,82835639,1,1,1,1,1,hanging out laundry,1,32,100,45,no,1,4,,43,66,100,69,no,1,2,2,clarksville,english,37.34829712,-79.15709686,-1
int_2,level,R_xsaMjqRD79W8oKZ,Default Response Set,Anonymous,,,192.231.160.6,0,6/5/15 11:13,6/5/15 11:16,1,61499913,1,1,1,1,1,having fun or working,1,8,100,100,I want you to do the laundrey.,1,4,,52,61,29,30,he seems pertubed and not listening to her,1,5,1,Edina,English,44.95550537,-93.16699982,-1
